	user	text	location	date
156	Utoday_en	"Litecoin Price Recovers After Recent Pullback. Reward Halving Effect?

@LitecoinLoyal @cryptorecruitr… https://t.co/L71YPyXhku"	New York, USA	2019-07-18 23:40:01
157	Natedakid21	@Bleeding_Crypto Already done. Just waiting for the 3 ltc confirmations	Buffalo, NY	2019-07-18 23:39:30
158	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXx53B

 $BTC… https://t.co/ogEfvGrUkK"		2019-07-18 23:39:21
159	ltc_angel	@lordofthebags Scammers are into old men	On the blockchain 00110110 001	2019-07-18 23:39:20
160	ElCryptoChief	"LTC/USD | $LTCUSD | $LTC $USD

LTCUSD Update: Sometimes wrong, never in doubt!

Long or short it on WCX:… https://t.co/PoVWCwPCZ0"	Madrid, Spain	2019-07-18 23:39:01
161	AaronLevi_LTC	@PeterSchiff The dollar already tried to die twice before, once in the 1970s and once in the 2000s - this time its… https://t.co/0FuswoKesn		2019-07-18 23:38:07
162	BoersenMedien	#Ethereum #ETH jumps 1.74% in one hour. #Litecoin #LTC jumps 1.66% in one hour. #Bitcoin Cash #BCH jumps 1.49% in one hour.	Berli	2019-07-18 23:38:03
163	ltc_angel	Old man died and reincarnated as a wassie. Hi. https://t.co/Xmi6MR6ANv	On the blockchain 00110110 001	2019-07-18 23:38:00
164	lordofthebags	@ltc_angel I see you’re enjoying my sloppy seconds https://t.co/VnpdC18Nd9	Seattle, WA	2019-07-18 23:37:27
165	GrimifiedZ	"Binance is the fastest crypto exchange ever. Trade crypto and gain profit!

Click here: https://t.co/XlrdxupC0t… https://t.co/IIwT4Pj6hv"		2019-07-18 23:36:17
166	AndinoGonzalez	The better BTC  trade signals service private channel and Cryptotwitter  ➞ https://t.co/ILC4FNlxQJ ⇦ ALL trade sign… https://t.co/mAPTgyYKwn	Porta ♪ / River Plate♥ 	2019-07-18 23:33:42
167	AzuReverie	Also who woulda thought you could pass the LTC exam by magdumping like an asshole https://t.co/kJFLyoS6iV	Houston, TX, USA	2019-07-18 23:32:42
168	TA_Professor	"#BTC $BTC $ETH $LTC $ZIL $BOLT $QKC $AMB $STRAT

Important Update for $ALTS :

✅  #altseason is just around the cor… https://t.co/uMGXpLM74m"	worldwide	2019-07-18 23:31:47
169	Mayur_gpt	"@bitbns #MigrateToBitbns
LTC transferred from koinex to bitbns.
REFERENCE NUMBER:  6320e5a493ce8164a93cc2c68dc5755c… https://t.co/mOjqTbo9Ck"	Kanpur, India	2019-07-18 23:31:31
170	Smitty2292	Check out this YOUTUBE video... $DAPS Token broken down - A New Breed Of Privacy Cryptocurrency $BTC $ETH $LTC $XRP… https://t.co/682e1vnGek	Atlanta, Georgia	2019-07-18 23:31:07
171	babobobobobo111	"Join our biggest pump Binance group

https://t.co/IaNDRpyUyL

$SNT $LTC $CND $BNT $OST $VEN $QTUM $XRP $DNT $ARN… https://t.co/mFskdNaMzZ"		2019-07-18 23:31:00
172	Brian__78	#Litecoin $111.23 area resistance, after that $137.32 any dip below $100 should be tapped quickly. Enjoy the ride.… https://t.co/igObTNuii3	Illinois, USA	2019-07-18 23:30:50
173	H0wlinng	"💸  FREE $EOS   💸

So quick and easy  !!!✔
Don't miss out !!!✔

https://t.co/k4JE2Z2CPA

$BTC $ETH $LTC $TRX $BTT… https://t.co/MgIRUgG5Hx"		2019-07-18 23:30:37
174	robostopia	"💰 Market Cap: $290,822,874,175
👊 BTC Dominance: 65.62%
1️⃣ BTC: $10,706.46 | 1H: 1.08%
2️⃣ ETH: $228.59 | 1H: 1.99%… https://t.co/MfZ3tVcANU"	World	2019-07-18 23:30:17
175	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bD8b2s 
On #Kraken #DOGE to #BTC -- &gt; 0.00000028, volume --&gt; 162785794 
On… https://t.co/tAG1Myzemu"	Lausanne (Switzerland)	2019-07-18 23:30:03
176	FreeEtherium	LTC-ETH-BTC FREE JOIN MY GROUP START   https://t.co/8G3Ih8qNTq   ----- FREE BTC --- WALLET BONUS ------… https://t.co/UpWpmQSWBy		2019-07-18 23:29:55
177	sirzudo	"In our actual token sale round, which was starting 15.07.19 , We raised already 167k $UVU.

https://t.co/nc2GajnUPY… https://t.co/WQEFzbcxBp"	Osun, Nigeria	2019-07-18 23:29:25
178	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/uF18jfiL3k		2019-07-18 23:29:17
179	ChartVampire	Exited the ETH short at the bottom and riding ltc and Xrp still and I just keep moving my stops higher and looking… https://t.co/l8v3j9WHx4	Vegas, USA	2019-07-18 23:28:50
180	CryptoWolfPack	"Rising wedge on the 15 min chart, break up expected. 

#blockchain #crypto #cryptocurrency #cryptocurrencynews… https://t.co/sKqOuct0yI"	blockchain	2019-07-18 23:26:51
181	Kyle26707389	@tokenpay Everyone understands that this is not to create a board for TokenPay the company but to create a group of… https://t.co/UC3lNvWOVu		2019-07-18 23:26:45
182	LTC_Hunter	@USAA_help You got it, folks.  Until my death.  I take care of people who take care of me.  I've rarely 'needed' yo… https://t.co/NrS1kkoegc	People's Republik of Illinois	2019-07-18 23:25:58
183	Stroketattler	Need to address caregiver stress too. About a quarter of people admitted to LTC have same needs as those still in t… https://t.co/5G1sMzN8u4	Edmonton	2019-07-18 23:25:25
184	ParichaySidana	"$LTC hit TP1, 114% Profits🚀

For free signals, join telegram https://t.co/oDKWodRg8b

$CVT $ETN $NEO $XTZ $TRUE… https://t.co/xx6Nc9xenT"	Chandigarh, India	2019-07-18 23:24:32
185	sackpickred	"Binance is the highest volume crypto exchange ever. Large selection of coins

Go here: https://t.co/7jUdCGsKbm… https://t.co/TVjdRbLfK4"		2019-07-18 23:24:09
186	DYORCryptoBot	"[BOT SCAN - 18/07 23h]🔥 📈 Bullish rank on 15m 
1: $ELF (6 pts) 
2: $IOTX (6 pts) 
3: $LTC (6 pts) 
4: $PHX (6 pts) 
5: $PIVX (6 pts)"	Internet	2019-07-18 23:24:05
187	Brian___L	@AbraGlobal @DGBAT_Official Can confirm i had to transfer all my dgb to ltc to transfer to wallet a few days ago. D… https://t.co/ZbLhWYEbIs	Atlanta, GA	2019-07-18 23:23:44
188	tamarfern	Seniors in LTC need help with daily activities like washing/bathing, brushing teeth, dressing, toileting, eating, g… https://t.co/LoK5zDWelx		2019-07-18 23:20:40
189	coin_whisperer	Sign up now to https://t.co/nlKr7xlSJq and jump on this  BITMEX killer boat before too late !   $ltc $eth $neo… https://t.co/o95ZbJQRCb	moon (obviously)	2019-07-18 23:20:35
190	Cryptoldea	"$LTC is up +3.4% to $103.04 in the last hour.
$LTC has increased +$3.51 in the past 60 minutes.
2019-07-18
#LTCTabs"		2019-07-18 23:20:10
191	Globalnvest_	$LTC continuing upward - #LTCUSD chart https://t.co/4Ebvx5fvbN		2019-07-18 23:19:46
192	cupcaketrx	@litecoin_bull Ltc $5000 ever ?	All over the place 	2019-07-18 23:19:22
193	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXx53B

 $BTC… https://t.co/fqPPjgwSl6"		2019-07-18 23:19:21
194	nszelaTrombone	@coneyzz I think TK put it best. If the casters know each other well (i.e. You, TK and EE) and know how to work wel… https://t.co/jL2uLln01p		2019-07-18 23:18:58
195	LTC_Hunter	@ReneeCarrollAZ @JessieJaneDuff I don't know who he is, but he is now my brother.  #Righteous	People's Republik of Illinois	2019-07-18 23:18:26
196	samsaam00	Looks like they are all on the same train 🚂 $btc $eth $bch $ltc https://t.co/7TX0aZOtG7	Laguna Beach, CA	2019-07-18 23:18:11
197	bitcoinsasa	Litecoin RARE Bitcoin Series 1 LTC cold storage coin with hologram CryptoVest NR https://t.co/XRLcrsQRAM	Nairobi, Kenya	2019-07-18 23:17:30
198	USAA_help	@LTC_Hunter Hello LTC Hunter. We appreciate your membership of 37 years, and we look forward to serving you for many more! -DC	San Antonio, TX	2019-07-18 23:17:27
199	LTC_Hunter	@USAA @JessieJaneDuff @ConnectingVets @hiringourheroes I've been with USAA for 37 years... and counting.  #StellarCustomerService	People's Republik of Illinois	2019-07-18 23:15:31
200	TonyMFHall	"My #Crypto wallet right now... 

#BTC-👑 #ETH-😍 #LTC-💣 #XRP-👿 #TRX-👦 #ADA-👷 #BCH-😎 #BSV-🏄 #XLM-🙋 #DAI-👋 #BAT-☝ #DOGE… https://t.co/Lamz6hdyJe"	470-231-7985	2019-07-18 23:15:25
201	robostopia	"💰 Market Cap: $289,083,981,699
👊 BTC Dominance: 65.66%
💚 BTC: $10651.2876593
💚 ETH: 0.02116458 BTC
💚 XRP: 0.0000304… https://t.co/J31CkMZQn0"	World	2019-07-18 23:15:05
202	thirdbrainfx	"Check all here --&gt; https://t.co/S1I0bD8b2s 
On #Bittrex #ETH to #USD -- &gt; 223.63042151, volume --&gt; 24817 
On #Exmo… https://t.co/WGQKYDVJA5"	Lausanne (Switzerland)	2019-07-18 23:15:02
203	DMShockley	Hell yes LTC!!! https://t.co/OGe2uIoxYM	Phoenix, AZ	2019-07-18 23:13:58
204	CryptoNaut11	🔥🔥🔥When it's hot, it's hot🔥🔥🔥 #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #DecreD… https://t.co/yn9RGUH2J3	earth	2019-07-18 23:13:11
205	Jesperbloch2	"@goFaast 1 - $Btc
2 - $Ltc
3 - $Xrp
4 - $Hot
5 - $Neo (only because of the dopest name in blockchain 🤘"	Frederiksberg, Danmark	2019-07-18 23:12:47
206	LTC_Hunter	"@w_terrence @JessieJaneDuff Hope you're healing nicely, sir.

I just told her to go back, so I might be gone for a… https://t.co/amSlGnPlzJ"	People's Republik of Illinois	2019-07-18 23:12:19
207	davecraige	"@RCFantom hmmm. 

Dunno. I think ETH has way way more traction that LTC and a much better and more active dev community."		2019-07-18 23:12:12
208	AADNS_LTC	Asking the Nursing Expert...about a solid process for nursing documentation under PDPM https://t.co/XcUNSlouYG | @mcknightsltcn @AmyS_AADNS	Denver, CO	2019-07-18 23:11:51
209	blockchainbears	Litecoin (LTC) Trading Volume Grows, Will $100 Stop Buyers? https://t.co/wuf8o0oAaE https://t.co/uDMCgs9kq7		2019-07-18 23:10:45
210	coin_whisperer	Sign up now to https://t.co/nlKr7xlSJq and jump on this  BITMEX killer boat before too late !   $BTC $ETH $LTC… https://t.co/jws2pEszBm	moon (obviously)	2019-07-18 23:10:40
211	find_crypto	"💸  FREE $EOS   💸

So quick and easy  !!!✔
Don't miss out !!!✔

$BTC $ETH $LTC $TRX $BTT $XRP
$BCH $BNB $ICX $ATOM… https://t.co/gKArr0ODDY"	Blockchain	2019-07-18 23:10:09
212	LTC_Hunter	I'm going to start planting them at Starbucks... then sit back and watch.  Should be quite a show.  Yes sir, a real… https://t.co/aD71cLqgOa	People's Republik of Illinois	2019-07-18 23:07:30
213	LadiesLovinDre	@xavier__free I was at the commissary and I looked I’m thinking this lady is a LTC Bc the black I look closer spc like wtf	Cali ✈️Wa 💨 TX	2019-07-18 23:06:39
214	trdrmtscdr	Litecoin Price Analysis: LTC Surges 12% In An Impressive Bounce https://t.co/GVfUiE7ro9 https://t.co/kQ8kfeIb77		2019-07-18 23:06:11
215	MissOfPower	"Heads up!   

50 $grin

Next week I WILL not give away 50 $grin to one of my followers.  

To win retweet and follo… https://t.co/iym6dAzVub"		2019-07-18 23:06:04
216	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #LTC 2.82%, #LEO 2%, #BSV 1.46%, #XRP 0.72%
20-10… https://t.co/GICQiSem5d"		2019-07-18 23:05:04
217	CoinCapsAi	"#privacy #coin #zcash will soon #undergo its first #‘friendly’ #fork #– #meet #ycash 
#instaico #instaairdrop… https://t.co/WGDFrcZQ1N"	The World	2019-07-18 23:05:02
218	bitsmart_ltc	LTC $101.16 Up +$1.91 +1.89% in the last hour #litecoin #bitsmart		2019-07-18 23:04:39
219	SIROCTOGUN	Choices; either you play the volatility of the corn with some leverage you can’t afford or you buy some good ol’ al… https://t.co/CdJxOX3BVj		2019-07-18 23:04:13
220	CoinCapsAi	"#iran’s use of #bitcoin to #avoid #sanctions may #fuel #u.s. #regulatory #crackdown 
#instaethereum #instaeth… https://t.co/IV5CvkZhVJ"	The World	2019-07-18 23:04:02
221	EthereumWest	I’m trading 90% bitcoin at this point. 5% Eth, 5% ltc. Alt coin market has become basically worthless in 2019.	Los Angeles, CA	2019-07-18 23:02:39
222	CryptomaQ	"‘Bitcoin Not Blockchain’, As Crypto Venture Capital Falls 60% https://t.co/i4klDoEW1J 

#bitcoin #bitcoinnews… https://t.co/ih2fGcGFLx"		2019-07-18 23:01:53
223	tmj_ak_health	See our latest AK #Healthcare job opportunity and click the link in our bio to apply: Travel RN – LTC – Alaska at Executive Alliance	Alaska	2019-07-18 23:01:31
224	CryptoNaut11	"👨‍🚀What's your favorite way to cash out your #crypto? Askin for my dad😜

Comment below👇#bitcoin #BTC #btc #ETH #LTC… https://t.co/13NMgMnOEy"	earth	2019-07-18 23:01:28
225	YeetBTC	Giving away 30 $nano to one of my followers on July 30th to celebrate my predicted “return of the $btc bulls” on th… https://t.co/nCCEirmPcC		2019-07-18 23:01:27
226	MexWatcher	"Future / Spot basis as of Fri Jul 19 08:01:26 JST 2019
#BCH : 0.30%
#XRP : 0.59%
#ETH : 0.24%
#EOS : 0.59%
#LTC : -… https://t.co/x8sJBWmf3p"		2019-07-18 23:01:26
227	litecoin_price_	"Price of 1 LTC to USD: $101.16 (Change: +1.92 %)
Price of 1 LTC to BTC: 0.0095633 Ƀ (Change: +2.07 %)
#litecoin #LTC $LTC"	Bulgaria	2019-07-18 23:01:15
228	BitcoinInsight0	Litecoin Price Analysis: LTC Leads Altcoin Recovery https://t.co/n3PNxAM811		2019-07-18 23:01:10
229	denario_bot	"👍Top coins of the last hour👍 

🥇 $JCT $0.3477102737 📈 51.36% 
🥈 $CRO $0.0588320498 📈 6.36% 
🥉 $LTC $101.15654151 📈… https://t.co/YyP3TFBOdx"		2019-07-18 23:00:52
230	MadMusicRadio	Wanna donate maybe? Donations help support Mad Music Radio but are NOT required or even expected by our viewers. Ho… https://t.co/IEyqhiFzDn	Mad Music HQ	2019-07-18 23:00:36
231	austfintech	"Here's a beginners guide to online broker @ForexCTresearch 

https://t.co/rZ9F4juzkQ #fintech #australianfintech… https://t.co/inmBOyJBf6"	Australia	2019-07-18 23:00:29
232	JeffCRavn	@GoonAlerts_ #LTC i Think that LTC is making a comeback 👏🏻 https://t.co/q2G4ZQEp2f	Kolding	2019-07-18 23:00:28
233	robostopia	"💰 Market Cap: $287,499,605,613
👊 BTC Dominance: 65.61%
1️⃣ BTC: $10,602.01 | 1H: 0.1%
2️⃣ ETH: $224.35 | 1H: -0.21%… https://t.co/BLBerf4MiB"	World	2019-07-18 23:00:23
234	CryptoGulp	"Top 5 Cryptocurrencies Prices

$BTC: $10,602.01 - Bitcoin ⬆️ +0.10%
$ETH: $224.35 - Ethereum 🔻 -0.21%
$XRP: $0.3229… https://t.co/d4NxgsLr4L"	🌐	2019-07-18 23:00:20
235	coinstats	"Litecoin - LTC
Price: $100.92
Change in 1h: +1.64%
Market cap: $6,330,358,103.00
Ranking: 4
#Litecoin #LTC"	Blockchain	2019-07-18 23:00:17
236	CoinTradingBot	"Top 100 avg 1h return: 0.6±5.2%; 55 up, 44 down
$BTC 0.0%  $ETH -0.2%
Best:
51.3% $JCT
5.6% $CRO @cryptocom
1.8%… https://t.co/tXE4lxsDkl"		2019-07-18 23:00:15
237	LTC_PRICE	Last litecoin price on bitstamp: $ 101.54		2019-07-18 23:00:12
238	CryptoPriceCall	"$BTC : -0.05%📉 10585$
Top (last h):
$JCT : +51.35%📈 3283st
$CRO : +4.76%📈 547st
$AOA : +4.02%📈 206st
$LTC : +1.83%📈… https://t.co/H0lBtNLjps"	Decentralized	2019-07-18 23:00:06
239	cryptoticker247	"Current prices and changes in the last hour:

$BTC: $10602.01 | 0.10%
$ETH: $224.35 | -0.21%
$XRP: $0.322914 | -0.1… https://t.co/vFcJrkRObf"		2019-07-18 23:00:03
240	CoinTrendz	"Top 10 Mentions on Twitter in the last hour - $BTC $XRP $ETH $LTC $LINK $EOS $BCH $NEO $BNB $TRX 

More on… https://t.co/8bmJvQIwCC"		2019-07-18 23:00:02
241	jasonclarktwit	"don't miss out on registering on Binance, before they close registrations again

 https://t.co/tmxmHXx53B

 $BTC… https://t.co/tjS7JJPqhc"		2019-07-18 22:59:21
242	jarcola1	Congress bitch slapped @facebook #libra as they should have #facebook will have to embrace #crypto… https://t.co/qZMcFLwcC6		2019-07-18 22:57:18
243	TheBigOldDog	@VelvetUndergr10 @ElizabethSolle2 Reminds me of a special day for me. My uncle, a Korean war vet who was an LTC at… https://t.co/qxv3MApVLj	Boston	2019-07-18 22:56:33
244	litecoin_bull	"@PeterMcCormack but they said btc and ltc going to zero sir....

surely ..."	Brisbane, Queensland	2019-07-18 22:56:32
245	SatoshiWolf	@TrogMD @ltc_angel @BoogieCrypto I can't wait for the day someone offers to trade for me and make me $8000 profit per week.	Moon	2019-07-18 22:56:09
246	aWebAnalysis	"Litecoin LTC Current Price:
$101.12
1 Hour: 1.93 % | 24 Hours: 10.87 % | 7 Days: -1.69 %
#ltc #litecoin"	New York, NY	2019-07-18 22:55:06
247	glennchiawj	"Hey SG Peeps,

Until 31 July get free $20 when you purchase $100 worth of crypto.

You can purchase $BTC, $ETH,… https://t.co/Axbz7moEB6"	Singapore 🇸🇬	2019-07-18 22:54:47
248	LTC_Hunter	@ChiliPepperJac1 Oh.  Good point.  #Right #ThenUp	People's Republik of Illinois	2019-07-18 22:53:33
249	glennchiawj	"They just added $LTC too.

#BinanceSG"	Singapore 🇸🇬	2019-07-18 22:52:17
250	100pelectronica	@Robert__Almeida @MirrorKissesVA Yes! BTC, BCH, ETH &amp; LTC	LA & NYC	2019-07-18 22:51:04
251	CryptoNaut11	I love when I founds things👀🤣 #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #DecreD… https://t.co/IEcsH1kUo5	earth	2019-07-18 22:50:57
252	coin_whisperer	Sign up now to https://t.co/nlKr7xlSJq and jump on this  BITMEX killer boat before too late !   $ETH $LTC $MVL… https://t.co/lpsNiO9BW8	moon (obviously)	2019-07-18 22:50:54
253	draculassi	@vcorem @twobitidiot I don't think that most investors really believe that zcash can gain mass adoption on shielded… https://t.co/ecacV64aJR	London, England	2019-07-18 22:50:02
254	CryptoNaut11	👨‍🚀This happened to me once👇#bitcoin #BTC #btc #ETH #LTC #XLM #Zcash #LitecoinFam #ZRX #monero #ICX #XMR #DecreD… https://t.co/0m6K42aJEm	earth	2019-07-18 22:49:41
255	blockchainbears	Litecoin (LTC) Trading Volume Grows, Will $100 Stop Buyers? https://t.co/wuf8o0oAaE		2019-07-18 22:49:33
256	HoldingsPea	@UTRUST @Binance_Info @binance Surely DIGIBYTE does too! Only the single most secure blockchain on the planet. Even more then BTC LTC or BNB	Kentucky, USA	2019-07-18 22:48:51
257	btc_update	Mnuchin says Treasury will ensure bitcoin doesn't become 'Swiss-numbered bank accounts' https://t.co/Y4MBYMXRT0… https://t.co/smbxDTTXOo		2019-07-18 22:48:36
258	AshleyFox_RAH	@theresaboyle @drbobbell It true. All the new LTC beds were not built in this current government's timeframe. We ha… https://t.co/3qhH1l5cay	Waterloo, Ontario	2019-07-18 22:47:52
259	Monte1950	@LTC_Hunter Sounds like a bartender to me	United States	2019-07-18 22:47:40
260	LTC_Hunter	"Also known as ""Little Mogadishu.""  #BlackHawkDown #GoBack https://t.co/fOvpevqV1y"	People's Republik of Illinois	2019-07-18 22:47:38
261	DragonOfLTC	LTC looking good but you know what will make it look better?   A good close above $105 (and 96 LTC/BTC)		2019-07-18 22:47:38
262	Hayess5178	#Telcoin $Tel Have been awarded the BSP Virtual Currency Licence from the central bank of the philippines. A VCE li… https://t.co/SEXAR7olJk	Liverpool uk	2019-07-18 22:46:00
263	theresaboyle	Hospital overcrowding won’t be fixed until LTC and homecare for frail seniors is expanded. So far there is no start… https://t.co/JtjZ3I1mMW	Toronto, Ontario, Canada	2019-07-18 22:45:51
264	drbobbell	Thx... started with four years of  5% annual increase in Community care $’s, granting of 5000 new LTC licences and… https://t.co/6YMPGshvi3	Toronto, Ontario	2019-07-18 22:45:30
265	robostopia	"💰 Market Cap: $288,110,942,985
👊 BTC Dominance: 65.67%
💚 BTC: $10612.9196206
❤ ETH: 0.02116155 BTC
💚 XRP: 0.0000305… https://t.co/uYMIZ5MAZj"	World	2019-07-18 22:45:04
266	CryptoNaut11	👨‍🚀I got my parachute and moonsuit on... Ready for anything... #bitcoin #BTC #btc #ETH #LTC #XLM #Zcash… https://t.co/CbXJLCqgCk	earth	2019-07-18 22:44:34
267	jasonclarktwit	this channel called $DGB before it made 6x. they only share high reward, low risk signals. join:… https://t.co/eIIeqaT2mr		2019-07-18 22:44:17
268	LevelCrypto	@tylerwinklevoss Do you believe in any ALTS aside from ETH, LTC and the BTC Forks?		2019-07-18 22:43:48
269	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10578.56 $ (+0.41 %)
$ETH - 223.74 $   (+0.06 %)
$XRP - 0.32 $     (+0.1… https://t.co/T8EfDl0GHh"		2019-07-18 22:42:22
270	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 10604.8 $   (+0.15 %)
$ETH   - 224.83 $    (+0.02 %)
$XRP   - 0.32 $… https://t.co/Nnhl1GCvxK"		2019-07-18 22:42:16
271	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 10578.31 $   (+0.43 %)
$ETH - 223.84 $     (+0.25 %)
$XRP - 0.32 $… https://t.co/ID6pI1vtnj"		2019-07-18 22:42:16
272	LTC_FoSho	@justme_va1 thank you for the follow 👍🏻	Hugo, MN	2019-07-18 22:40:17
273	LTC_FoSho	@FrankyWheelhous thank you for the follow 👍🏻	Hugo, MN	2019-07-18 22:39:45
